"ts","node_id","drive_type","device_id","val","raw_val1","raw_value","name","maker","smart_id"
1492884603,4,"HDD","z",100,100,100,"Unknown_Attribute","HGST",22
1492884603,4,"HDD","z",200,0,0,"UDMA_CRC_Error_Count","HGST",199
1492884603,4,"HDD","z",100,17,17,"Power_Cycle_Count","HGST",12
1492884603,4,"HDD","y",128,18,18,"Seek_Time_Performance","HGST",8
1492884603,4,"HDD","y",100,4903,4903,"Power_On_Hours","HGST",9
1492884603,4,"HDD","y",100,18,18,"Start_Stop_Count","HGST",4
1492884603,4,"HDD","y",132,112,112,"Throughput_Performance","HGST",2
1492884603,4,"HDD","y",171,318,318,"Spin_Up_Time","HGST",3
1492884603,4,"HDD","y",100,309,309,"Power-Off_Retract_Count","HGST",192
1492884603,4,"HDD","y",100,309,309,"Load_Cycle_Count","HGST",193
1492884603,4,"HDD","y",176,18,34,"Temperature_Celsius","HGST",194
1492884603,4,"HDD","y",100,100,100,"Unknown_Attribute","HGST",22
1492884603,4,"HDD","y",200,0,0,"UDMA_CRC_Error_Count","HGST",199
1492884603,4,"HDD","y",100,18,18,"Power_Cycle_Count","HGST",12
1492884603,4,"HDD","x",128,18,18,"Seek_Time_Performance","HGST",8
1492884603,4,"HDD","x",100,4904,4904,"Power_On_Hours","HGST",9
1492884603,4,"HDD","x",100,18,18,"Start_Stop_Count","HGST",4
1492884603,4,"HDD","x",133,108,108,"Throughput_Performance","HGST",2
1492884603,4,"HDD","x",168,326,326,"Spin_Up_Time","HGST",3
1492884603,4,"HDD","x",100,363,363,"Power-Off_Retract_Count","HGST",192
1492884603,4,"HDD","x",100,363,363,"Load_Cycle_Count","HGST",193
1492884603,4,"HDD","x",176,18,34,"Temperature_Celsius","HGST",194
1492884603,4,"HDD","x",100,100,100,"Unknown_Attribute","HGST",22
1492884603,4,"HDD","x",200,0,0,"UDMA_CRC_Error_Count","HGST",199
1492884603,4,"HDD","x",100,18,18,"Power_Cycle_Count","HGST",12
1492884603,4,"HDD","w",128,18,18,"Seek_Time_Performance","HGST",8
1492884603,4,"HDD","w",100,4703,4703,"Power_On_Hours","HGST",9
1492884603,4,"HDD","w",100,17,17,"Start_Stop_Count","HGST",4
1492884603,4,"HDD","w",133,108,108,"Throughput_Performance","HGST",2
1492884603,4,"HDD","w",150,419,419,"Spin_Up_Time","HGST",3
1492884603,4,"HDD","w",98,2809,2809,"Power-Off_Retract_Count","HGST",192
1492884603,4,"HDD","w",98,2809,2809,"Load_Cycle_Count","HGST",193
1492884603,4,"HDD","w",171,17,35,"Temperature_Celsius","HGST",194
1492884603,4,"HDD","w",100,100,100,"Unknown_Attribute","HGST",22
1492884603,4,"HDD","w",200,0,0,"UDMA_CRC_Error_Count","HGST",199
1492884603,4,"HDD","w",100,17,17,"Power_Cycle_Count","HGST",12
1492884603,4,"HDD","v",128,18,18,"Seek_Time_Performance","HGST",8
1492884603,4,"HDD","v",100,4703,4703,"Power_On_Hours","HGST",9
1492884603,4,"HDD","v",100,18,18,"Start_Stop_Count","HGST",4
1492884603,4,"HDD","v",133,108,108,"Throughput_Performance","HGST",2
1492884603,4,"HDD","v",170,321,321,"Spin_Up_Time","HGST",3
1492884603,4,"HDD","v",98,2556,2556,"Power-Off_Retract_Count","HGST",192
1492884603,4,"HDD","v",98,2556,2556,"Load_Cycle_Count","HGST",193
1492884603,4,"HDD","v",176,17,34,"Temperature_Celsius","HGST",194
1492884603,4,"HDD","v",100,100,100,"Unknown_Attribute","HGST",22
1492884603,4,"HDD","v",200,0,0,"UDMA_CRC_Error_Count","HGST",199
1492884603,4,"HDD","v",100,18,18,"Power_Cycle_Count","HGST",12
1492884603,4,"HDD","u",128,18,18,"Seek_Time_Performance","HGST",8
1492884603,4,"HDD","u",100,4703,4703,"Power_On_Hours","HGST",9
1492884603,4,"HDD","u",100,18,18,"Start_Stop_Count","HGST",4
1492884603,4,"HDD","u",134,104,104,"Throughput_Performance","HGST",2
1492884603,4,"HDD","u",169,325,325,"Spin_Up_Time","HGST",3
1492884603,4,"HDD","u",98,2403,2403,"Power-Off_Retract_Count","HGST",192
1492884603,4,"HDD","u",98,2403,2403,"Load_Cycle_Count","HGST",193
1492884603,4,"HDD","u",171,18,35,"Temperature_Celsius","HGST",194
1492884603,4,"HDD","u",100,100,100,"Unknown_Attribute","HGST",22
1492884603,4,"HDD","u",200,0,0,"UDMA_CRC_Error_Count","HGST",199
1492884603,4,"HDD","u",100,18,18,"Power_Cycle_Count","HGST",12
1492884603,4,"HDD","t",128,18,18,"Seek_Time_Performance","HGST",8
1492884603,4,"HDD","t",100,4707,4707,"Power_On_Hours","HGST",9
1492884603,4,"HDD","t",100,23,23,"Start_Stop_Count","HGST",4
1492884603,4,"HDD","t",135,100,100,"Throughput_Performance","HGST",2
1492884603,4,"HDD","t",199,283,283,"Spin_Up_Time","HGST",3
1492884603,4,"HDD","t",98,2761,2761,"Power-Off_Retract_Count","HGST",192
1492884603,4,"HDD","t",98,2761,2761,"Load_Cycle_Count","HGST",193
1492884603,4,"HDD","t",166,21,36,"Temperature_Celsius","HGST",194
1492884603,4,"HDD","t",100,100,100,"Unknown_Attribute","HGST",22
1492884603,4,"HDD","t",200,0,0,"UDMA_CRC_Error_Count","HGST",199
1492884603,4,"HDD","t",100,23,23,"Power_Cycle_Count","HGST",12
1492884603,4,"HDD","s",128,18,18,"Seek_Time_Performance","HGST",8
1492884603,4,"HDD","s",100,4904,4904,"Power_On_Hours","HGST",9
1492884603,4,"HDD","s",100,18,18,"Start_Stop_Count","HGST",4
1492884603,4,"HDD","s",135,100,100,"Throughput_Performance","HGST",2
1492884603,4,"HDD","s",171,318,318,"Spin_Up_Time","HGST",3
1492884603,4,"HDD","s",100,345,345,"Power-Off_Retract_Count","HGST",192
1492884603,4,"HDD","s",100,345,345,"Load_Cycle_Count","HGST",193
1492884603,4,"HDD","s",166,18,36,"Temperature_Celsius","HGST",194
1492884603,4,"HDD","s",100,100,100,"Unknown_Attribute","HGST",22
1492884603,4,"HDD","s",200,0,0,"UDMA_CRC_Error_Count","HGST",199
1492884603,4,"HDD","s",100,18,18,"Power_Cycle_Count","HGST",12
1492884603,4,"HDD","r",128,18,18,"Seek_Time_Performance","HGST",8
1492884603,4,"HDD","r",100,4703,4703,"Power_On_Hours","HGST",9
1492884603,4,"HDD","r",100,18,18,"Start_Stop_Count","HGST",4
1492884603,4,"HDD","r",134,104,104,"Throughput_Performance","HGST",2
1492884603,4,"HDD","r",173,319,319,"Spin_Up_Time","HGST",3
1492884603,4,"HDD","r",98,2430,2430,"Power-Off_Retract_Count","HGST",192
1492884603,4,"HDD","r",98,2430,2430,"Load_Cycle_Count","HGST",193
1492884603,4,"HDD","r",166,17,36,"Temperature_Celsius","HGST",194
1492884603,4,"HDD","r",100,100,100,"Unknown_Attribute","HGST",22
1492884603,4,"HDD","r",200,0,0,"UDMA_CRC_Error_Count","HGST",199
1492884603,4,"HDD","r",100,18,18,"Power_Cycle_Count","HGST",12
1492884603,4,"HDD","q",128,18,18,"Seek_Time_Performance","HGST",8
1492884603,4,"HDD","q",100,4904,4904,"Power_On_Hours","HGST",9
1492884603,4,"HDD","q",100,18,18,"Start_Stop_Count","HGST",4
1492884603,4,"HDD","q",134,104,104,"Throughput_Performance","HGST",2
1492884603,4,"HDD","q",170,322,322,"Spin_Up_Time","HGST",3
1492884603,4,"HDD","q",100,344,344,"Power-Off_Retract_Count","HGST",192
1492884603,4,"HDD","q",100,344,344,"Load_Cycle_Count","HGST",193
1492884603,4,"HDD","q",166,17,36,"Temperature_Celsius","HGST",194
1492884603,4,"HDD","q",100,100,100,"Unknown_Attribute","HGST",22
1492884603,4,"HDD","q",200,0,0,"UDMA_CRC_Error_Count","HGST",199
1492884603,4,"HDD","q",100,18,18,"Power_Cycle_Count","HGST",12
1492884603,4,"HDD","p",128,18,18,"Seek_Time_Performance","HGST",8
1492884603,4,"HDD","p",100,4903,4903,"Power_On_Hours","HGST",9
1492884603,4,"HDD","p",100,18,18,"Start_Stop_Count","HGST",4
1492884603,4,"HDD","p",131,116,116,"Throughput_Performance","HGST",2
1492884603,4,"HDD","p",166,332,332,"Spin_Up_Time","HGST",3
1492884603,4,"HDD","p",100,286,286,"Power-Off_Retract_Count","HGST",192
1492884603,4,"HDD","p",100,286,286,"Load_Cycle_Count","HGST",193
1492884603,4,"HDD","p",153,18,39,"Temperature_Celsius","HGST",194
1492884603,4,"HDD","p",100,100,100,"Unknown_Attribute","HGST",22
1492884603,4,"HDD","p",200,0,0,"UDMA_CRC_Error_Count","HGST",199
1492884603,4,"HDD","p",100,18,18,"Power_Cycle_Count","HGST",12
1492884603,4,"HDD","o",128,18,18,"Seek_Time_Performance","HGST",8
1492884603,4,"HDD","o",100,4828,4828,"Power_On_Hours","HGST",9
1492884603,4,"HDD","o",100,23,23,"Start_Stop_Count","HGST",4
1492884603,4,"HDD","o",133,108,108,"Throughput_Performance","HGST",2
1492884603,4,"HDD","o",205,274,274,"Spin_Up_Time","HGST",3
1492884603,4,"HDD","o",100,359,359,"Power-Off_Retract_Count","HGST",192
1492884603,4,"HDD","o",100,359,359,"Load_Cycle_Count","HGST",193
1492884603,4,"HDD","o",153,20,39,"Temperature_Celsius","HGST",194
1492884603,4,"HDD","o",100,100,100,"Unknown_Attribute","HGST",22
1492884603,4,"HDD","o",200,0,0,"UDMA_CRC_Error_Count","HGST",199
1492884603,4,"HDD","o",100,23,23,"Power_Cycle_Count","HGST",12
1492884603,4,"SSD","n",100,24,24,"Power_Cycle_Count","INTEL",12
1492884603,4,"SSD","n",100,832820,832820,"Unknown_SSD_Attribute","INTEL",225
1492884603,4,"SSD","n",100,4741,4741,"Unknown_SSD_Attribute","INTEL",226
1492884603,4,"SSD","n",100,7,7,"Unknown_SSD_Attribute","INTEL",227
1492884603,4,"SSD","n",100,288450,288450,"Power-off_Retract_Count","INTEL",228
1492884603,4,"SSD","n",100,832820,832820,"Total_LBAs_Written","INTEL",241
1492884603,4,"SSD","n",100,4810,4810,"Power_On_Hours","INTEL",9
1492884603,4,"SSD","n",96,0,0,"Media_Wearout_Indicator","INTEL",233
1492884603,4,"SSD","n",100,22,22,"Unknown_Attribute","INTEL",174
1492884603,4,"SSD","n",100,111671575166,111671575166,"Program_Fail_Count_Chip","INTEL",175
1492884603,4,"SSD","n",100,22,22,"Power-Off_Retract_Count","INTEL",192
1492884603,4,"SSD","n",74,14,26,"Airflow_Temperature_Cel","INTEL",190
1492884603,4,"SSD","n",100,71603,71603,"Total_LBAs_Read","INTEL",242
1492884603,4,"SSD","n",100,37,37,"Temperature_Celsius","INTEL",194
1492884603,4,"SSD","m",100,24,24,"Power_Cycle_Count","INTEL",12
1492884603,4,"SSD","m",100,842957,842957,"Unknown_SSD_Attribute","INTEL",225
1492884603,4,"SSD","m",100,4771,4771,"Unknown_SSD_Attribute","INTEL",226
1492884603,4,"SSD","m",100,7,7,"Unknown_SSD_Attribute","INTEL",227
1492884603,4,"SSD","m",100,288504,288504,"Power-off_Retract_Count","INTEL",228
1492884603,4,"SSD","m",100,842957,842957,"Total_LBAs_Written","INTEL",241
1492884603,4,"SSD","m",100,4811,4811,"Power_On_Hours","INTEL",9
1492884603,4,"SSD","m",96,0,0,"Media_Wearout_Indicator","INTEL",233
1492884603,4,"SSD","m",100,15,15,"Unknown_Attribute","INTEL",174
1492884603,4,"SSD","m",100,111671575164,111671575164,"Program_Fail_Count_Chip","INTEL",175
1492884603,4,"SSD","m",100,15,15,"Power-Off_Retract_Count","INTEL",192
1492884603,4,"SSD","m",74,14,26,"Airflow_Temperature_Cel","INTEL",190
1492884603,4,"SSD","m",100,71811,71811,"Total_LBAs_Read","INTEL",242
1492884603,4,"SSD","m",100,37,37,"Temperature_Celsius","INTEL",194
1492884603,4,"SSD","l",100,24,24,"Power_Cycle_Count","INTEL",12
1492884603,4,"SSD","l",100,850098,850098,"Unknown_SSD_Attribute","INTEL",225
1492884603,4,"SSD","l",100,4812,4812,"Unknown_SSD_Attribute","INTEL",226
1492884603,4,"SSD","l",100,7,7,"Unknown_SSD_Attribute","INTEL",227
1492884603,4,"SSD","l",100,288501,288501,"Power-off_Retract_Count","INTEL",228
1492884603,4,"SSD","l",100,850098,850098,"Total_LBAs_Written","INTEL",241
1492884603,4,"SSD","l",100,4810,4810,"Power_On_Hours","INTEL",9
1492884603,4,"SSD","l",96,0,0,"Media_Wearout_Indicator","INTEL",233
1492884603,4,"SSD","l",100,17,17,"Unknown_Attribute","INTEL",174
1492884603,4,"SSD","l",100,111671640761,111671640761,"Program_Fail_Count_Chip","INTEL",175
1492884603,4,"SSD","l",100,17,17,"Power-Off_Retract_Count","INTEL",192
1492884603,4,"SSD","l",74,14,26,"Airflow_Temperature_Cel","INTEL",190
1492884603,4,"SSD","l",100,71879,71879,"Total_LBAs_Read","INTEL",242
1492884603,4,"SSD","l",100,37,37,"Temperature_Celsius","INTEL",194
1492884603,4,"SSD","k",100,24,24,"Power_Cycle_Count","INTEL",12
1492884603,4,"SSD","k",100,843855,843855,"Unknown_SSD_Attribute","INTEL",225
1492884603,4,"SSD","k",100,4843,4843,"Unknown_SSD_Attribute","INTEL",226
1492884603,4,"SSD","k",100,7,7,"Unknown_SSD_Attribute","INTEL",227
1492884603,4,"SSD","k",100,288509,288509,"Power-off_Retract_Count","INTEL",228
1492884603,4,"SSD","k",100,843855,843855,"Total_LBAs_Written","INTEL",241
1492884603,4,"SSD","k",100,4811,4811,"Power_On_Hours","INTEL",9
1492884603,4,"SSD","k",96,0,0,"Media_Wearout_Indicator","INTEL",233
1492884603,4,"SSD","k",100,15,15,"Unknown_Attribute","INTEL",174
1492884603,4,"SSD","k",100,111671640747,111671640747,"Program_Fail_Count_Chip","INTEL",175
1492884603,4,"SSD","k",100,15,15,"Power-Off_Retract_Count","INTEL",192
1492884603,4,"SSD","k",74,14,26,"Airflow_Temperature_Cel","INTEL",190
1492884603,4,"SSD","k",100,71777,71777,"Total_LBAs_Read","INTEL",242
1492884603,4,"SSD","k",100,37,37,"Temperature_Celsius","INTEL",194
1492884603,4,"SSD","j",100,24,24,"Power_Cycle_Count","INTEL",12
1492884603,4,"SSD","j",100,831225,831225,"Unknown_SSD_Attribute","INTEL",225
1492884603,4,"SSD","j",100,4710,4710,"Unknown_SSD_Attribute","INTEL",226
1492884603,4,"SSD","j",100,7,7,"Unknown_SSD_Attribute","INTEL",227
1492884603,4,"SSD","j",100,288454,288454,"Power-off_Retract_Count","INTEL",228
1492884603,4,"SSD","j",100,831225,831225,"Total_LBAs_Written","INTEL",241
1492884603,4,"SSD","j",100,4810,4810,"Power_On_Hours","INTEL",9
1492884603,4,"SSD","j",96,0,0,"Media_Wearout_Indicator","INTEL",233
1492884603,4,"SSD","j",100,20,20,"Unknown_Attribute","INTEL",174
1492884603,4,"SSD","j",100,111671640755,111671640755,"Program_Fail_Count_Chip","INTEL",175
1492884603,4,"SSD","j",100,20,20,"Power-Off_Retract_Count","INTEL",192
1492884603,4,"SSD","j",73,14,27,"Airflow_Temperature_Cel","INTEL",190
1492884603,4,"SSD","j",100,71717,71717,"Total_LBAs_Read","INTEL",242
1492884603,4,"SSD","j",100,38,38,"Temperature_Celsius","INTEL",194
1492884603,4,"SSD","i",100,24,24,"Power_Cycle_Count","INTEL",12
1492884603,4,"SSD","i",100,808904,808904,"Unknown_SSD_Attribute","INTEL",225
1492884603,4,"SSD","i",100,4567,4567,"Unknown_SSD_Attribute","INTEL",226
1492884603,4,"SSD","i",100,7,7,"Unknown_SSD_Attribute","INTEL",227
1492884603,4,"SSD","i",100,288446,288446,"Power-off_Retract_Count","INTEL",228
1492884603,4,"SSD","i",100,808904,808904,"Total_LBAs_Written","INTEL",241
1492884603,4,"SSD","i",100,4810,4810,"Power_On_Hours","INTEL",9
1492884603,4,"SSD","i",96,0,0,"Media_Wearout_Indicator","INTEL",233
1492884603,4,"SSD","i",100,22,22,"Unknown_Attribute","INTEL",174
1492884603,4,"SSD","i",100,111671640747,111671640747,"Program_Fail_Count_Chip","INTEL",175
1492884603,4,"SSD","i",100,22,22,"Power-Off_Retract_Count","INTEL",192
1492884603,4,"SSD","i",72,14,28,"Airflow_Temperature_Cel","INTEL",190
1492884603,4,"SSD","i",100,69355,69355,"Total_LBAs_Read","INTEL",242
1492884603,4,"SSD","i",100,39,39,"Temperature_Celsius","INTEL",194
1492884603,4,"SSD","h",100,26,26,"Power_Cycle_Count","INTEL",12
1492884603,4,"SSD","h",100,852783,852783,"Unknown_SSD_Attribute","INTEL",225
1492884603,4,"SSD","h",100,4843,4843,"Unknown_SSD_Attribute","INTEL",226
1492884603,4,"SSD","h",100,7,7,"Unknown_SSD_Attribute","INTEL",227
1492884603,4,"SSD","h",100,288512,288512,"Power-off_Retract_Count","INTEL",228
1492884603,4,"SSD","h",100,852783,852783,"Total_LBAs_Written","INTEL",241
1492884603,4,"SSD","h",100,4811,4811,"Power_On_Hours","INTEL",9
1492884603,4,"SSD","h",96,0,0,"Media_Wearout_Indicator","INTEL",233
1492884603,4,"SSD","h",100,13,13,"Unknown_Attribute","INTEL",174
1492884603,4,"SSD","h",100,111671706273,111671706273,"Program_Fail_Count_Chip","INTEL",175
1492884603,4,"SSD","h",100,13,13,"Power-Off_Retract_Count","INTEL",192
1492884603,4,"SSD","h",68,14,32,"Airflow_Temperature_Cel","INTEL",190
1492884603,4,"SSD","h",100,73009,73009,"Total_LBAs_Read","INTEL",242
1492884603,4,"SSD","h",100,43,43,"Temperature_Celsius","INTEL",194
1492884603,4,"SSD","g",100,26,26,"Power_Cycle_Count","INTEL",12
1492884603,4,"SSD","g",100,874581,874581,"Unknown_SSD_Attribute","INTEL",225
1492884603,4,"SSD","g",100,5048,5048,"Unknown_SSD_Attribute","INTEL",226
1492884603,4,"SSD","g",100,7,7,"Unknown_SSD_Attribute","INTEL",227
1492884603,4,"SSD","g",100,288527,288527,"Power-off_Retract_Count","INTEL",228
1492884603,4,"SSD","g",100,874581,874581,"Total_LBAs_Written","INTEL",241
1492884603,4,"SSD","g",100,4811,4811,"Power_On_Hours","INTEL",9
1492884603,4,"SSD","g",96,0,0,"Media_Wearout_Indicator","INTEL",233
1492884603,4,"SSD","g",100,13,13,"Unknown_Attribute","INTEL",174
1492884603,4,"SSD","g",100,111671706257,111671706257,"Program_Fail_Count_Chip","INTEL",175
1492884603,4,"SSD","g",100,13,13,"Power-Off_Retract_Count","INTEL",192
1492884603,4,"SSD","g",68,14,32,"Airflow_Temperature_Cel","INTEL",190
1492884603,4,"SSD","g",100,71983,71983,"Total_LBAs_Read","INTEL",242
1492884603,4,"SSD","g",100,43,43,"Temperature_Celsius","INTEL",194
1492884603,4,"SSD","f",100,25,25,"Power_Cycle_Count","INTEL",12
1492884603,4,"SSD","f",100,9459,9459,"Unknown_SSD_Attribute","INTEL",225
1492884603,4,"SSD","f",100,65535,65535,"Unknown_SSD_Attribute","INTEL",226
1492884603,4,"SSD","f",100,65535,65535,"Unknown_SSD_Attribute","INTEL",227
1492884603,4,"SSD","f",100,65535,65535,"Power-off_Retract_Count","INTEL",228
1492884603,4,"SSD","f",100,16050,16050,"Unknown_Attribute","INTEL",243
1492884603,4,"SSD","f",100,9459,9459,"Total_LBAs_Written","INTEL",241
1492884603,4,"SSD","f",100,4830,4830,"Power_On_Hours","INTEL",9
1492884603,4,"SSD","f",100,13,13,"Unknown_Attribute","INTEL",174
1492884603,4,"SSD","f",100,111671712090,111671712090,"Program_Fail_Count_Chip","INTEL",175
1492884603,4,"SSD","f",100,13,13,"Power-Off_Retract_Count","INTEL",192
1492884603,4,"SSD","f",61,24,39,"Airflow_Temperature_Cel","INTEL",190
1492884603,4,"SSD","f",100,1495,1495,"Total_LBAs_Read","INTEL",242
1492884603,4,"SSD","f",100,39,39,"Temperature_Celsius","INTEL",194
1492884603,4,"SSD","e",100,26,26,"Power_Cycle_Count","INTEL",12
1492884603,4,"SSD","e",100,866052,866052,"Unknown_SSD_Attribute","INTEL",225
1492884603,4,"SSD","e",100,4945,4945,"Unknown_SSD_Attribute","INTEL",226
1492884603,4,"SSD","e",100,7,7,"Unknown_SSD_Attribute","INTEL",227
1492884603,4,"SSD","e",100,288519,288519,"Power-off_Retract_Count","INTEL",228
1492884603,4,"SSD","e",100,866052,866052,"Total_LBAs_Written","INTEL",241
1492884603,4,"SSD","e",100,4811,4811,"Power_On_Hours","INTEL",9
1492884603,4,"SSD","e",96,0,0,"Media_Wearout_Indicator","INTEL",233
1492884603,4,"SSD","e",100,13,13,"Unknown_Attribute","INTEL",174
1492884603,4,"SSD","e",100,111671706255,111671706255,"Program_Fail_Count_Chip","INTEL",175
1492884603,4,"SSD","e",100,13,13,"Power-Off_Retract_Count","INTEL",192
1492884603,4,"SSD","e",69,14,31,"Airflow_Temperature_Cel","INTEL",190
1492884603,4,"SSD","e",100,73812,73812,"Total_LBAs_Read","INTEL",242
1492884603,4,"SSD","e",100,42,42,"Temperature_Celsius","INTEL",194
1492884603,4,"SSD","d",100,26,26,"Power_Cycle_Count","INTEL",12
1492884603,4,"SSD","d",100,834266,834266,"Unknown_SSD_Attribute","INTEL",225
1492884603,4,"SSD","d",100,4741,4741,"Unknown_SSD_Attribute","INTEL",226
1492884603,4,"SSD","d",100,7,7,"Unknown_SSD_Attribute","INTEL",227
1492884603,4,"SSD","d",100,288462,288462,"Power-off_Retract_Count","INTEL",228
1492884603,4,"SSD","d",100,834266,834266,"Total_LBAs_Written","INTEL",241
1492884603,4,"SSD","d",100,4810,4810,"Power_On_Hours","INTEL",9
1492884603,4,"SSD","d",96,0,0,"Media_Wearout_Indicator","INTEL",233
1492884603,4,"SSD","d",100,17,17,"Unknown_Attribute","INTEL",174
1492884603,4,"SSD","d",100,111671706289,111671706289,"Program_Fail_Count_Chip","INTEL",175
1492884603,4,"SSD","d",100,17,17,"Power-Off_Retract_Count","INTEL",192
1492884603,4,"SSD","d",74,14,26,"Airflow_Temperature_Cel","INTEL",190
1492884603,4,"SSD","d",100,63880,63880,"Total_LBAs_Read","INTEL",242
1492884603,4,"SSD","d",100,37,37,"Temperature_Celsius","INTEL",194
1492884603,4,"HDD","an",128,18,18,"Seek_Time_Performance","HGST",8
1492884603,4,"HDD","an",100,4702,4702,"Power_On_Hours","HGST",9
1492884603,4,"HDD","an",100,18,18,"Start_Stop_Count","HGST",4
1492884603,4,"HDD","an",134,104,104,"Throughput_Performance","HGST",2
1492884603,4,"HDD","an",171,320,320,"Spin_Up_Time","HGST",3
1492884603,4,"HDD","an",98,2565,2565,"Power-Off_Retract_Count","HGST",192
1492884603,4,"HDD","an",98,2565,2565,"Load_Cycle_Count","HGST",193
1492884603,4,"HDD","an",176,17,34,"Temperature_Celsius","HGST",194
1492884603,4,"HDD","an",100,100,100,"Unknown_Attribute","HGST",22
1492884603,4,"HDD","an",200,0,0,"UDMA_CRC_Error_Count","HGST",199
1492884603,4,"HDD","an",100,18,18,"Power_Cycle_Count","HGST",12
1492884603,4,"HDD","am",128,18,18,"Seek_Time_Performance","HGST",8
1492884603,4,"HDD","am",100,4904,4904,"Power_On_Hours","HGST",9
1492884603,4,"HDD","am",100,18,18,"Start_Stop_Count","HGST",4
1492884603,4,"HDD","am",132,112,112,"Throughput_Performance","HGST",2
1492884603,4,"HDD","am",168,325,325,"Spin_Up_Time","HGST",3
1492884603,4,"HDD","am",100,430,430,"Power-Off_Retract_Count","HGST",192
1492884603,4,"HDD","am",100,430,430,"Load_Cycle_Count","HGST",193
1492884603,4,"HDD","am",176,17,34,"Temperature_Celsius","HGST",194
1492884603,4,"HDD","am",100,100,100,"Unknown_Attribute","HGST",22
1492884603,4,"HDD","am",200,0,0,"UDMA_CRC_Error_Count","HGST",199
1492884603,4,"HDD","am",100,18,18,"Power_Cycle_Count","HGST",12
1492884603,4,"HDD","al",128,18,18,"Seek_Time_Performance","HGST",8
1492884603,4,"HDD","al",100,4828,4828,"Power_On_Hours","HGST",9
1492884603,4,"HDD","al",100,23,23,"Start_Stop_Count","HGST",4
1492884603,4,"HDD","al",131,116,116,"Throughput_Performance","HGST",2
1492884603,4,"HDD","al",206,273,273,"Spin_Up_Time","HGST",3
1492884603,4,"HDD","al",98,2596,2596,"Power-Off_Retract_Count","HGST",192
1492884603,4,"HDD","al",98,2596,2596,"Load_Cycle_Count","HGST",193
1492884603,4,"HDD","al",171,20,35,"Temperature_Celsius","HGST",194
1492884603,4,"HDD","al",100,100,100,"Unknown_Attribute","HGST",22
1492884603,4,"HDD","al",200,0,0,"UDMA_CRC_Error_Count","HGST",199
1492884603,4,"HDD","al",100,23,23,"Power_Cycle_Count","HGST",12
1492884603,4,"HDD","ak",128,18,18,"Seek_Time_Performance","HGST",8
1492884603,4,"HDD","ak",100,4904,4904,"Power_On_Hours","HGST",9
1492884603,4,"HDD","ak",100,18,18,"Start_Stop_Count","HGST",4
1492884603,4,"HDD","ak",134,102,102,"Throughput_Performance","HGST",2
1492884603,4,"HDD","ak",169,323,323,"Spin_Up_Time","HGST",3
1492884603,4,"HDD","ak",100,370,370,"Power-Off_Retract_Count","HGST",192
1492884603,4,"HDD","ak",100,370,370,"Load_Cycle_Count","HGST",193
1492884603,4,"HDD","ak",171,18,35,"Temperature_Celsius","HGST",194
1492884603,4,"HDD","ak",100,100,100,"Unknown_Attribute","HGST",22
1492884603,4,"HDD","ak",200,0,0,"UDMA_CRC_Error_Count","HGST",199
1492884603,4,"HDD","ak",100,18,18,"Power_Cycle_Count","HGST",12
1492884603,4,"HDD","aj",128,18,18,"Seek_Time_Performance","HGST",8
1492884603,4,"HDD","aj",100,4750,4750,"Power_On_Hours","HGST",9
1492884603,4,"HDD","aj",100,18,18,"Start_Stop_Count","HGST",4
1492884603,4,"HDD","aj",134,104,104,"Throughput_Performance","HGST",2
1492884603,4,"HDD","aj",167,326,326,"Spin_Up_Time","HGST",3
1492884603,4,"HDD","aj",98,2406,2406,"Power-Off_Retract_Count","HGST",192
1492884603,4,"HDD","aj",98,2406,2406,"Load_Cycle_Count","HGST",193
1492884603,4,"HDD","aj",176,17,34,"Temperature_Celsius","HGST",194
1492884603,4,"HDD","aj",100,100,100,"Unknown_Attribute","HGST",22
1492884603,4,"HDD","aj",200,0,0,"UDMA_CRC_Error_Count","HGST",199
1492884603,4,"HDD","aj",100,18,18,"Power_Cycle_Count","HGST",12
1492884603,4,"HDD","ai",128,18,18,"Seek_Time_Performance","HGST",8
1492884603,4,"HDD","ai",100,4702,4702,"Power_On_Hours","HGST",9
1492884603,4,"HDD","ai",100,18,18,"Start_Stop_Count","HGST",4
1492884603,4,"HDD","ai",134,104,104,"Throughput_Performance","HGST",2
1492884603,4,"HDD","ai",170,322,322,"Spin_Up_Time","HGST",3
1492884603,4,"HDD","ai",98,2932,2932,"Power-Off_Retract_Count","HGST",192
1492884603,4,"HDD","ai",98,2932,2932,"Load_Cycle_Count","HGST",193
1492884603,4,"HDD","ai",176,18,34,"Temperature_Celsius","HGST",194
1492884603,4,"HDD","ai",100,100,100,"Unknown_Attribute","HGST",22
1492884603,4,"HDD","ai",200,0,0,"UDMA_CRC_Error_Count","HGST",199
1492884603,4,"HDD","ai",100,18,18,"Power_Cycle_Count","HGST",12
1492884603,4,"HDD","ah",128,18,18,"Seek_Time_Performance","HGST",8
1492884603,4,"HDD","ah",100,4903,4903,"Power_On_Hours","HGST",9
1492884603,4,"HDD","ah",100,18,18,"Start_Stop_Count","HGST",4
1492884603,4,"HDD","ah",135,100,100,"Throughput_Performance","HGST",2
1492884603,4,"HDD","ah",168,325,325,"Spin_Up_Time","HGST",3
1492884603,4,"HDD","ah",100,373,373,"Power-Off_Retract_Count","HGST",192
1492884603,4,"HDD","ah",100,373,373,"Load_Cycle_Count","HGST",193
